,text,date
153,Outrage as hardliner Tzipi Hotovely is chosen as Israeli ambassador to UK,2020-06-20T16:00:44Z
154,NHS Covid app developers 'tried to block rival symptom trackers',2020-06-20T15:54:40Z
155,Keanu Reeves: what am I bid for the No 1 good guy in Hollywood? | Rebecca Nicholson,2020-06-20T15:30:50Z
156,Alexandra Burke says music industry told her to bleach her skin,2020-06-20T15:22:46Z
157,"Firms are waking up to race issues, but critics say hashtags aren’t enough",2020-06-20T15:09:50Z
158,Clive Myrie details racist abuse he receives as BBC News presenter,2020-06-20T15:08:41Z
159,The hidden gardens of lockdown,2020-06-20T15:00:50Z
160,Neil Young: Homegrown review – desolate lost breakup album,2020-06-20T15:00:50Z
161,Nick Clegg is on the wrong side of history at Facebook | John Naughton,2020-06-20T15:00:49Z
162,Coronavirus: five ships detained in UK over welfare fears for crew,2020-06-20T14:53:57Z
163,China releases details of Hong Kong anti-sedition law,2020-06-20T14:41:49Z
164,Grandaddy cool: why young men are dressing old school,2020-06-20T14:16:24Z
165,On my radar: Simon Bird on his cultural highlights,2020-06-20T14:00:49Z
166,Why lockdown silence was golden for science,2020-06-20T14:00:48Z
167,On a Magical Night review – spotlight on a very Parisian marriage,2020-06-20T14:00:48Z
168,"Streams, spinners and bubbles: counties ponder all options for restart",2020-06-20T13:59:53Z
169,Russia report: UK MPs condemn 'utterly reprehensible' delay,2020-06-20T13:53:33Z
170,Watford 1-1 Leicester City: Premier League – as it happened,2020-06-20T13:47:13Z
171,Review into England's 2-metre distance rule due within days,2020-06-20T13:41:11Z
172,Sotheby's reopens doors with auction of a Stanley Spencer wartime gem,2020-06-20T13:30:48Z
173,‘It's like pea soup’: poultry farms turn Wye into wildlife death trap,2020-06-20T13:24:19Z
174,Portugal hoping to be among first countries with quarantine-free 'air bridge' to UK,2020-06-20T13:23:34Z
175,Anti-HS2 protesters begin 125-mile walk along proposed route,2020-06-20T13:17:01Z
176,Fourth week of anti-racism protests fuels call for change,2020-06-20T13:05:42Z
177,UK care homes may be forced to close unless councils release Covid-19 cash,2020-06-20T13:04:14Z
178,One to watch: AA Williams,2020-06-20T13:00:48Z
179,Noah and the Peacock review – live lockdown theatre in fine feather,2020-06-20T13:00:48Z
180,"Bob Dylan: Rough and Rowdy Ways review – enthralling, mischievous – and very male",2020-06-20T13:00:48Z
181,"Why is it so difficult to believe single men can have paternal instincts, too? | Arwa Mahdawi",2020-06-20T13:00:47Z
182,Rented e-scooters ride to the rescue of English commuters as Covid lockdown eases,2020-06-20T13:00:47Z
183,Texas’s cactus cops battle to save rare desert beauty from smuggling gangs,2020-06-20T13:00:47Z
184,"The Last of Us Part 2 review – lavish, brutal and spectacular",2020-06-20T12:00:46Z
185,Surviving on a bag of rice: plight of Bangladeshi garment makers,2020-06-20T12:00:46Z
186,New Wimbledon chief follows path of pioneer Norah Gordon Cleather,2020-06-20T11:59:53Z
187,'Tipping point': Greta Thunberg hails Black Lives Matter protests,2020-06-20T11:36:07Z
188,Watney's Covid case raises questions about PGA Tour's pandemic policy | Ewan Murray,2020-06-20T11:32:57Z
189,Family Zoom meetings are gestures of love. Why do they sometimes feel so painful? | Geoffrey Mak,2020-06-20T11:10:45Z
190,"Classical home listening: a fearless Four Seasons, plus Britten folk songs",2020-06-20T11:00:45Z
191,Liam Charles' recipe for banana and coconut fritters with ginger caramel | The sweet spot,2020-06-20T10:30:44Z
192,"Fan lockout may steady Leeds' nerves in run-in, believes Heckingbottom",2020-06-20T10:21:46Z
193,Forget Stonehenge. See the solstice in … Milton Keynes,2020-06-20T10:00:45Z
194,Talking Heads is back – and as gloriously miserable as ever,2020-06-20T10:00:45Z
195,‘I’ve felt supported by my plants’: how one exotic garden burst into life in lockdown,2020-06-20T10:00:45Z
196,Understanding Melania Trump: 'Everyone knows her – but nobody does',2020-06-20T10:00:44Z
197,'I have more followers than the C of E’: meet the religious stars of Instagram,2020-06-20T10:00:44Z
198,Travel clinic: what you need to know about your summer holidays,2020-06-20T10:00:44Z
199,Florida’s Covid-19 surge shows the state's reopening plan is not working,2020-06-20T10:00:44Z
0,Meera Sodha's vegan recipe for summer galette with new potatoes,2020-06-20T09:30:43Z
1,Boris Johnson's words show he still thinks aid is about Africans wanting handouts | Dhananjayan Sriskandarajah,2020-06-20T09:00:43Z
2,Celebrity Snoop Dogs: the four-legged solution to making TV in a pandemic,2020-06-20T09:00:43Z
3,Directing Jodie Comer in Talking Heads: 'We didn't meet in person until shoot day',2020-06-20T09:00:43Z
4,Calls for reparations are growing louder. How is the US responding?,2020-06-20T09:00:42Z
5,Daily Mail eclipses the Sun to become UK's top-selling paper,2020-06-20T08:04:07Z
6,‘Like magical realism’: María Berrío on her surreal collages,2020-06-20T08:00:43Z
7,UK public wary of live music as industry calls for £50m rescue package,2020-06-20T08:00:42Z
8,There weren't enough stories about people who looked like me. So I wrote my own | Coco Khan,2020-06-20T08:00:42Z
9,Angela Rayner: 'Boris Johnson needs to get up off his backside and lead',2020-06-20T08:00:42Z
10,The best keyboard and mouse for working from home,2020-06-20T08:00:41Z
11,Tim Westwood was making video at Essex party hours before fatal shooting,2020-06-20T07:49:29Z
12,Victoria reimposes coronavirus restrictions after highest number of new cases in months,2020-06-20T07:41:16Z
13,"Eliza Scanlen: 'Before I did Little Women, I was still quite afraid'",2020-06-20T07:05:40Z
14,Streaming: the best Olivier Assayas films,2020-06-20T07:00:41Z
15,The best starter retinols to try | Sali Hughes,2020-06-20T07:00:41Z
16,Britain beyond lockdown: could the country be healthier?,2020-06-20T07:00:41Z
17,Authors are sharing what they are paid - and it is brilliant,2020-06-20T07:00:41Z
18,'Against natural justice': father to sue exams regulator over A-level grades system,2020-06-20T07:00:41Z
19,How England's shop staff feel about reopening for trade after Covid-19,2020-06-20T07:00:40Z
20,Surfing on Hitler's show grounds: new plan for Berlin's Olympic Park,2020-06-20T07:00:40Z
21,Jobs for the boys attitude highights English cricket's failings on race | Barney Ronay,2020-06-20T07:00:40Z
22,'It created an image': how Brian Stein's England call-up boosted anti-apartheid struggle,2020-06-20T07:00:40Z
23,The Pink Line by Mark Gevisser review – the world's queer frontiers,2020-06-20T06:30:39Z
24,What links Kurt Cobain with Cornish biomes? The Weekend quiz,2020-06-20T06:00:41Z
25,See the light: why midsummer birding in Norway is life-affirming,2020-06-20T06:00:40Z
26,What's the best way to cook pizza outdoors?,2020-06-20T06:00:40Z
27,From the Pyramid stage to your sofa: how to recreate Glastonbury at home,2020-06-20T06:00:40Z
28,"Fit in my 40s: wildlife distractions aside, national parks are perfect for a workout | Zoe Williams",2020-06-20T06:00:40Z
29,'It's a man-made marvel': performers on why they love Glastonbury,2020-06-20T06:00:39Z
30,Call for watchdog to investigate Met after video emerges of black man being kneed in face,2020-06-20T06:00:39Z
31,Madeleine McCann case: tabloids and trolls fill vacuum as wait goes on,2020-06-20T06:00:39Z
32,"Financial inequality: the ethnicity gap in pay, wealth and property",2020-06-20T06:00:39Z
33,TV tonight: the modern resonances of James Baldwin's America,2020-06-20T05:00:38Z
34,Tim Dowling: I wake up filled with dismay – it’s my birthday,2020-06-20T05:00:38Z
35,Blind date: 'Meeting her parents on a first date would have been intense',2020-06-20T05:00:38Z
36,Stephen Collins on lockdown email etiquette – cartoon,2020-06-20T05:00:38Z
37,Sustainable seafood: why you should give a shuck about oysters | Waste not,2020-06-20T05:00:38Z
38,Country diary: finding a shapeshifter in the stream,2020-06-20T04:30:37Z
39,Aboriginal activist Lidia Thorpe to replace Richard Di Natale as Greens senator for Victoria,2020-06-20T03:25:37Z
40,Caitlin Harnett at The Lansdowne – live gigs make boisterous but socially distanced return to Sydney,2020-06-20T02:57:21Z
41,Rallies and celebrations across America commemorate end of slavery – as it happened,2020-06-20T02:17:28Z
42,Auckland shooting accused appears in court as police search for second suspect,2020-06-20T02:11:00Z
43,New Zealand academic accused of sexually harassing colleague in Australia resigns,2020-06-20T01:53:35Z
44,Hackers target NSW school online accounts in phishing campaign,2020-06-20T01:23:18Z
45,China denies it is behind 'major' cyber attacks announced by PM – as it happened,2020-06-20T00:10:30Z
46,Scott Morrison sends China a signal on cyber-attack – but then fear turns into farce,2020-06-20T00:00:25Z
47,Costa Rica to halt reopening of economy as virus cases rise – as it happened,2020-06-19T23:38:48Z
48,José Mourinho 'really upset' at penalty incidents after Spurs' draw with United,2020-06-19T23:28:31Z
49,"Rugby, scones and old school charm: Todd Muller plots the downfall of Jacinda Ardern",2020-06-19T23:01:31Z
50,"Climate crisis threatens future of global sport, says report",2020-06-19T23:01:30Z
51,Talking Horses: Wichita can see off Pinatubo in classic Royal Ascot clash,2020-06-19T23:01:30Z
52,Weekend crossword No 494,2020-06-19T23:00:30Z
53,"Prize crossword No 28,165",2020-06-19T23:00:30Z
54,Fernandes and Pogba give Manchester United hope of top-four finish | Jonathan Liew,2020-06-19T22:34:07Z
55,Death of baby in Cheshire prison prompts investigation,2020-06-19T21:36:00Z
56,Mexican president says he ordered release of El Chapo's son,2020-06-19T21:35:18Z
57,Jürgen Klopp says Liverpool title will come in most difficult season ever,2020-06-19T21:32:46Z
58,Tottenham Hotspur 1-1 Manchester United: Premier League – as it happened,2020-06-19T21:32:16Z
59,To 100 goals ... and beyond? Jamie Vardy closes in on Premier League landmark,2020-06-19T21:30:29Z
60,Nuno Espírito Santo set to open talks on new contract with Wolves,2020-06-19T21:30:29Z
61,Lampard denies he wants to sell Kanté to fund Havertz and Chilwell moves,2020-06-19T21:30:29Z
62,"Arsenal have no margin for error in race for Europe, admits Mikel Arteta",2020-06-19T21:30:28Z
63,Fernandes penalty earns Manchester United draw in tense Tottenham finale,2020-06-19T21:26:40Z
64,My Brilliant Friend review – sink into a slice of this Neapolitan delight,2020-06-19T21:10:28Z
65,Coronavirus taskforce officials advised against Trump's Tulsa rally – report,2020-06-19T20:51:17Z
66,PGA restart under scrutiny after Nick Watney tests positive for Covid-19,2020-06-19T20:43:45Z
67,Giant whirlpools of the northern oceans,2020-06-19T20:30:27Z
68,"Husky, Jess Ribeiro, DMA's and more: Australian music for isolated times",2020-06-19T20:00:28Z
69,Failing the pub test: how can Australian voters call time on MPs' expense claims?,2020-06-19T20:00:28Z
70,"New jobseekers may have to wait three months to access $1,200 fund for training and expenses",2020-06-19T20:00:28Z
71,"'It's awful for our intellectual life': universities, Covid-19 and the loss of expertise",2020-06-19T20:00:28Z
72,"Love Island, Revenge Edition: Labor is trapped in a soap opera at taxpayers’ expense | Katharine Murphy",2020-06-19T20:00:28Z
73,'The clock is ticking': what will happen when Australia's mortgage freeze ends?,2020-06-19T20:00:28Z
74,Morrison government flags incentives for Australians to take domestic holidays to save tourism industry,2020-06-19T20:00:28Z
75,Whale-watching boat noise found to disrupt mother and calf resting times,2020-06-19T20:00:27Z
76,Our knowledge of Covid-19 changes every day. Hindsight is misleading when it comes to science | Gideon Meyerowitz-Katz,2020-06-19T20:00:27Z
77,Quarantine salad: 'What two weeks in an isolation hotel has taught me about eating well with less',2020-06-19T20:00:27Z
78,'Silence is violence': can Australian sport put morality before politics and money? | Ben Abbatangelo,2020-06-19T20:00:27Z
79,"Marinus Link could send clean energy across Bass Strait, but the case for it is uncertain",2020-06-19T20:00:27Z
80,Carlo Ancelotti: 'There is a very big problem in America. And police are part of that',2020-06-19T20:00:27Z
81,Corrections and clarifications,2020-06-19T20:00:27Z
82,Brazilian mayor censured over 'racist' coronavirus ban,2020-06-19T19:51:21Z
83,Norwich City 0-3 Southampton: Premier League – as it happened,2020-06-19T19:11:06Z
84,Southampton's Danny Ings eases back into groove by sinking feeble Norwich,2020-06-19T19:00:36Z
85,English club rugby is spoilt for choice when it comes to picking problems | Ugo Monye,2020-06-19T18:30:25Z
86,"Thirty-two years on, live top-flight football returns to the BBC",2020-06-19T18:22:40Z
87,Katie Hopkins permanently removed from Twitter,2020-06-19T18:21:34Z
88,John Bolton memoir reveals UK's fragile relations with Trump,2020-06-19T18:09:29Z
89,From celebration to dismay: the week Covid-19 re-emerged in New Zealand,2020-06-19T18:00:24Z
90,Premier League clubs still in Europe want delayed start to next season,2020-06-19T17:55:15Z
91,Apple and Google not told of UK plans to use their tech with NHS app,2020-06-19T17:48:47Z
92,England to drop class 'bubbles' and pupil caps from September,2020-06-19T17:44:10Z
93,"UK coronavirus: all children in England will be back at school in September, says Gavin Williamson – as it happened",2020-06-19T17:43:18Z
94,Frankie Dettori has 70th Royal Ascot winner on 30th anniversary of first,2020-06-19T17:38:24Z
95,Sir Ian Holm obituary,2020-06-19T17:37:00Z
96,White House defends Bolton hiring as Trump administration tries to block book,2020-06-19T17:15:58Z
97,The Guardian view on scrapping DfID: a new front in a culture war | Editorial,2020-06-19T17:15:29Z
98,Corbyn loyalists dispute findings of Labour election postmortem,2020-06-19T17:15:24Z
99,The Guardian view on the Premier League and racism: time to take a lead,2020-06-19T17:13:35Z
100,Thousands celebrate Juneteenth with anti-racism marches across US,2020-06-19T17:10:39Z
101,NBA's Enes Kanter says father acquitted of terrorism charges,2020-06-19T17:10:21Z
102,Tennessee Republicans approve six-week abortion ban in surprise vote,2020-06-19T17:05:29Z
103,The Shadow of the Wind and the remarkable success of Carlos Ruiz Zafón,2020-06-19T17:03:36Z
104,India accuses China of preparing attack on border troops,2020-06-19T16:55:51Z
105,Allan Clayton / James Baillieu review – his voice soared through top notes gloriously,2020-06-19T16:54:55Z
